"Year","Month","SST.1","SST.2","SST.3","SST.4","SST.5","SST.6","SST.7","SST.8","SST.9","SST.10","SST.11","SST.12","SST.13","SST.14","SSTOI.1","SSTOI.2","SSTOI.3","SSTOI.4","SSTOI.5","SSTOI.1p3","SSTOI.2p3","SSTOI.3p3","SSTOI.4p3","SSTOI.5p3","SSH.1","SSH.2","SSH.3","SSH.4","SSH.5","SSH.6","SSH.7","SSH.8","SSH.9","SSH.10","SSH.11","SSH.12","SSH.13","SSH.14","CHL.1","CHL.2","CHL.3","CHL.4","CHL.5","CHL.6","CHL.7","CHL.8","CHL.9","CHL.10","CHL.11","CHL.12","CHL.13","CHL.14","Wind.UPW.1","Wind.UPW.2","Wind.UPW.3","Wind.UPW.4","Wind.UPW.5","Wind.UPW.6","Wind.UPW.7","Wind.UPW.8","Wind.UPW.9","Wind.UPW.10","Wind.UPW.11","Wind.UPW.12","Wind.UPW.13","Wind.UPW.14","SST.UPW.1","SST.UPW.2","SST.UPW.3","SST.UPW.4","SST.UPW.5","Bakun.UPW"
2013,3,29.759472741021,29.7343685103626,29.8470798492432,29.8084338866558,29.7056042534964,29.5661880556217,29.7621964454651,29.7910446135466,29.8162075996399,29.7590740818088,29.8109171269304,29.62507828011,29.582669912291,29.4763659181763,29.5683824782786,29.6145082456725,29.6597041785717,29.6397683672283,29.4094090660413,29.279224319458,29.4738243031502,29.5742367911339,29.5571868276596,29.4668243336678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.488546422515322,0.322556994903164,0.379311518594224,0.209666613979559,0.231968538910612,0.226163658720212,0.214990199064416,0.183959352980805,0.180107271729164,0.167942974916441,0.177214397520323,0.14841392179369,0.161340408006476,0.557324619674749,NA,NA,NA,-1.92401201578226e-06,NA,8.71131433891984e-07,-6.28391345659251e-07,-2.28816014479586e-06,2.30118207866781e-07,-1.29446454290398e-06,-1.30790861021524e-07,2.87477512301848e-07,5.3368680023406e-07,1.91208621244025e-07,-0.40031664106581,-0.221076116229884,-0.14808180672782,-0.0388503300441663,-0.122934341205475,382.628087155857
2013,4,29.6502450095283,29.6109784986915,29.6148528337479,29.7680552193288,29.9800932787467,29.6250026955092,29.6547082692635,29.7899233072746,29.8922336546041,30.0286136627197,29.9291913611257,30.1063198477535,29.9718774000804,29.2250878865482,29.5127623104614,29.5087550876694,29.5486014376404,29.7485546818288,29.8401427183527,29.2478186847318,29.4735605892058,29.6928509496873,29.7996380147626,29.8742702631797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919698320785347,0.613875328452437,0.62369867325153,0.896182597721394,0.668272911923092,0.290250773841392,0.291613883012301,0.337109132462906,0.321305271325537,0.335260101764555,0.297358829750974,0.327586316516702,0.298461026698351,0.673829749717143,NA,NA,NA,1.86594704132403e-07,NA,-2.74195411028207e-07,-9.83019289763503e-07,-2.38974999623072e-06,-2.46503176555279e-06,2.17426997437542e-06,-1.58149140659702e-06,3.35265690694087e-07,1.81727297802562e-07,4.43477781267085e-07,-0.309319316016303,-0.193398559306043,0.0760689814885467,0.0762442263892176,-0.0082158786663129,747.301667354296
2013,5,29.6610579626901,29.5672515066046,29.7313333892822,29.8140522825952,29.5728570665632,29.7781780906346,29.7585206192531,29.8874316606365,30.1355467736721,29.8991422092213,30.2777778893186,29.9478355011383,30.0302261417195,29.5146684943785,29.9752846256546,29.6196421867325,29.582950681448,29.6463851902796,29.1682805783219,30.1406743407249,29.9062743020058,30.0568993163109,29.9311243247986,29.5574743199348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77239234958376,4.86106196442328,NA,1.2410358704151,2.56147474863312,0.162156000733376,0.246030807887253,NA,0.273210240774844,0.328582726935349,0.15620611599385,0.167733522447487,0.169223956562377,0.261771085587415,-2.79338919995098e-06,1.17385105416664e-05,8.12734232421722e-06,5.93122957879031e-06,2.65132651596408e-06,-2.74983688828086e-06,-1.46671831251816e-06,3.15104984917269e-06,1.62286769079145e-06,5.36388020543925e-06,-2.62318939547868e-07,1.90381141237594e-06,5.61637852172225e-07,-1.81129018684308e-06,0.203428500452084,0.420896674039071,0.31349789872954,0.275155225929744,0.457369075156297,615.452341409793
2013,6,28.1666660308838,27.3249998092651,27.3000001907349,26.5187499523163,26.6923075455886,28.0919998931885,28.2249999046326,27.7357143674578,27.7613636363636,27.6651852077908,28.4793103316735,28.0558480379874,28.4070001220703,27.8943966174948,28.7557637079568,27.9213050807127,27.6776875424129,27.3808128656545,27.010196538809,28.8344380507931,28.5112122640302,28.839392924155,28.5673413233603,28.2373413233603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.579838790391621,0.584590999616517,3.05027987865301,6.44457814216614,30.0006432056427,NA,0.327532112598419,0.139673638072881,0.244451282279832,2.42530314968182,NA,0.275696299672127,0.310532153728082,NA,4.03213857680385e-05,NA,3.4376885923848e-05,1.56485020852415e-06,-3.51609663387838e-05,-2.92270531839936e-07,1.84419177424602e-05,2.874573727496e-06,-1.48518660181381e-05,-9.44601282797174e-06,-1.22330647968738e-05,-1.54616860267457e-08,-8.42528452592108e-07,-2.65708021127948e-06,-0.0367110742105012,0.538218629771265,0.774999618530273,1.91023551899454,1.71469257648175,130.993396723813
2013,7,26.3956521904987,26.1781247854233,25.6854162216187,26.4311403977244,26.0010870643284,26.8152776559194,26.9711110432943,26.7065789072137,26.9434108734131,26.9881687635257,27.7311728088944,27.3857906537178,27.3833333065635,26.4815532906542,27.2331923375959,26.9910559427171,26.8110931350125,26.6177847074426,25.7882980306943,27.6182619214058,27.5140243434906,27.6294993972778,27.7576118946075,27.4157118964195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.58402384652032,8.71819196576658,1.58973573383532,4.0435432434082,NA,0.570175956501517,1.18056337287029,0.798139512807399,1.71661473035812,0.280814761279995,0.283059718203731,0.277790148556232,NA,1.35437312375567e-05,1.73029754175028e-05,6.95070858520402e-06,4.87393778156628e-06,1.77485438446941e-05,1.80547827236902e-06,2.77667827253665e-06,-8.02549147920217e-07,1.10260835811005e-06,4.22960177713451e-06,-9.3703663424094e-06,-5.08060246872333e-06,-7.61086564522662e-06,-3.16339607664418e-06,0.635062198757385,0.891269100796091,1.84523848124913,1.45219295746402,1.38224624223513,95.0348345913586
2013,8,26.6047979123665,26.2499206785172,26.2830146901748,26.1785023730734,25.9952499389648,27.0796429259436,27.1571108011099,26.9967628258925,27.0054910580317,26.6992482952043,27.4385932221705,27.3277982134338,27.6443068060544,26.8892084268423,26.4611814903176,25.7795083238965,26.1247737142775,26.3020510699438,25.5663709574276,27.343549413681,27.4601618814468,27.7447243785858,27.7982618927956,27.6972494268417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77858762791816,2.13898017406464,4.05992208751472,7.24448000772359,14.8122638918546,0.5227652920617,1.10803231664679,4.82397485905745,6.12991534189065,6.65574843741925,0.310388461845677,0.744778609938092,0.204681159011901,0.945110140278696,-0.360058939454823,0.54480804502964,-0.544336120287577,-0.697926764842123,3.53633727172564e-05,-0.0259569434798232,0.0365340662310305,-0.0182835480198264,-0.0439550499447023,-0.125843654463769,-0.115837609204816,-0.0361471216424252,-0.19577045730936,-0.584640614598846,0.681923939148273,1.24838318108853,1.41770412471211,1.44675390855923,1.6490568670896,219.46590092982
2013,9,27.1729557109329,27.6043750762939,27.6189999008179,27.8697579906833,27.321838970842,27.157941234813,27.5791771321357,27.9091665506363,28.0103908350438,27.8040067306673,27.756388897366,28.2410764098167,28.1379491220606,27.4533874106495,27.0553009118806,26.8083250570224,27.1955907985728,27.3206305029014,26.6807700228947,27.8412638904202,27.8151348655455,27.8914187154462,27.8535606581165,27.7130703907628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.21647667389771,4.15432453799446,5.82762399870596,6.97757552460183,9.96890191488099,8.02040027007989,4.04116945725585,3.91702033934507,0.263010816276073,2.54997565373778,0.882202127503689,0.330198006187716,0.478521182059737,3.92149957614567,4.91870830501284e-06,1.09179153090129e-05,1.165230371823e-05,7.60522524956286e-06,9.91182605503127e-06,7.20348089563079e-06,8.84131200217823e-06,6.01129031906567e-06,4.30554085141921e-06,4.72168644483602e-06,2.62222546894009e-06,7.41586417007056e-06,3.38487712897837e-06,3.32134350529145e-06,0.670661363100155,0.238000426895319,0.229423515732222,-0.0790876787140213,0.816110151218609,187.107434004655
2013,10,28.1047332000732,28.0097310773788,27.9835642007681,28.0334847623652,27.9879233250852,28.3300675478849,28.2314442952474,28.299898069732,28.2679874492141,28.2177380834307,28.3187894641228,28.3595193933558,28.4972735042066,28.6245606775153,28.1895917757698,28.1794934244383,28.122030619118,28.0781515266584,27.9635236793094,28.3348743891716,28.2922243905067,28.4480993962288,28.4899369001389,28.621724383831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96199615230927,3.08896240934121,2.34457254192255,2.74901758662292,2.45817890504132,0.361283772093866,0.471094469415761,0.388064717979727,0.498327499418051,0.518641642508683,0.292064972503765,0.213200398614161,0.224381724405415,1.29188851997795,4.37762453960507e-06,5.05639828437173e-06,4.7268382396786e-06,6.22707878505935e-06,5.09653978042479e-06,1.85302516536358e-06,1.91796704199089e-06,1.81044528706487e-06,1.66818409184089e-06,2.66535823270498e-06,1.26484765538004e-06,2.4326332425062e-06,6.43595330172632e-07,1.64019734139754e-06,0.27656172779119,0.306669572320963,0.288380242616704,0.224892701364126,0.509350179121316,170.092717820252
2013,11,29.4500210677521,29.2892378670829,29.0676030840193,29.1885898052118,28.9959148607756,29.4199028844419,29.2617887720331,29.1194149624985,29.1327777791906,29.0024039366535,29.2809753752591,29.1686038469013,29.346970643316,29.1353530045936,29.0777132293787,29.0004141436927,28.8862180299656,29.0308829330295,28.7818094137322,29.1282832361037,29.1034445116597,29.1596896805302,29.1546574303412,29.2329412743353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17582301367401,1.09364475193198,0.6911770166269,0.602418795297636,1.16101416306836,0.209877291861405,0.217252008141681,0.20086903345417,0.212454590857973,0.387977387792418,0.167791430940376,0.228917819449997,0.172379359957718,2.58359157013958,-8.90859452340464e-07,-1.77516161177967e-07,7.26010518649543e-06,-1.58413349993225e-07,2.69680492692714e-06,2.75057872212159e-06,2.29856591918828e-06,1.18797207278476e-06,3.64051290262069e-06,-1.39046343455058e-06,5.70925905662989e-06,-2.22503163513466e-06,2.18361420983066e-06,2.62552783389935e-06,-0.314028435678242,-0.142471893695223,0.0495000576315654,0.0809753292513271,0.351055782540399,-0.834733060829586
2013,12,28.8589122813681,28.7889926774161,28.668983706306,28.8412250243511,28.8339269020978,28.8420460125632,28.8223595579794,28.7508120576212,28.9195446527305,28.8355002202908,28.9603453707104,28.8274568132133,28.7861465165595,28.5590196037292,28.7282194935757,28.6812940410205,28.6889924274551,28.7154070009356,28.5521868864695,28.428286857605,28.6336493778229,28.8682993483543,28.8080243849754,28.7000868964195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.938356902633796,0.653787681044867,0.729931205372155,0.504800962797535,0.273317598998547,0.155252825927734,0.15841110098362,0.185080646467209,0.178253695368767,0.183974286174774,0.168762927510819,0.203732213243144,0.199616003465652,1.12696122360909,1.97727715563663e-06,-2.99826832209267e-05,2.88888582287785e-06,-6.92363215648584e-08,-9.2223838995172e-06,2.89103094116191e-06,-1.31123466319748e-06,-2.53683996305654e-06,4.90666692940067e-06,1.83943869321486e-07,7.78585506466811e-07,-2.98181828384259e-08,1.67928156781186e-06,4.12291197129377e-06,-0.446195139972328,-0.138308129991806,0.177778312449441,0.0971707460396907,-0.0477803855383101,-10.1386099279352
2014,1,28.599302480509,28.4583109660321,28.3468310999316,28.6230927876064,28.4958534756222,28.4791211372565,28.5191782171076,28.3500106433206,28.6957565625509,28.6873423048287,28.4933386961619,28.5239770094554,28.429943399981,28.3055114842182,28.3723499075226,28.2913832948321,28.2667007479403,28.421208648578,28.158402181334,27.9288993740082,28.2159743785858,28.432524356842,28.4306243920326,28.2748493909836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88157476097857,0.693946395481154,0.754195575815875,0.412466707468033,0.21894955622188,0.269266348783535,0.188228361975791,0.237033112647416,0.177250331711769,0.167182532835007,0.18883602450987,0.184637872004509,0.193745423286319,0.94579869155713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.591826627542684,-0.268330353171311,0.0881612611371416,-0.198051270984468,-0.0659100756411952,-29.1656725537287
2014,2,28.6044687753195,28.6378097763981,28.7465731820395,28.9495233477968,28.889631456799,28.4785040863289,28.573533507418,28.7302666511856,28.9728219969934,29.07300042712,28.9125575231127,29.0703273174191,28.8133309523265,28.4143368816376,28.6165811175528,28.6720355273468,28.7443671683242,29.0090548245088,28.7166851891412,28.182882127433,28.4966477098136,28.737254546593,28.8533511220998,28.8713511420941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.713536750935581,0.7496448343291,0.733990999160113,0.457040625547662,0.21538319502558,0.176621317005157,0.169974647808075,0.174563558506966,0.167512351989746,0.164186807847023,0.159276925233993,0.152928229933917,0.159519321116001,0.757357475042451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.489041947266156,-0.264865612121948,-0.188461526427531,-0.181896219831525,-0.0763005044725205,114.75772720813
2014,3,29.1901198884715,29.432312724102,29.5437856603552,29.6834562635913,29.3531233813312,29.0083095298326,29.2673614501953,29.4841766993205,29.6548976425297,29.6851818620666,29.4607358059641,29.6245501021708,29.2102928479513,29.0744119993129,29.1216705596965,29.3497165640195,29.5739923318227,29.622336283974,29.0832285384337,28.5456368637085,29.0071993589401,29.3184118294716,29.2467868375778,29.2321618032455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.574023324302781,0.550896768615796,0.607063700395506,0.380129359961753,0.194763477340206,0.162873670482635,0.152409811377525,0.160540147352219,0.145409302639961,0.151779788970947,0.145788396325182,0.148230454540253,0.150734550591948,0.534606121629341,-5.62317629260178e-07,-8.55887094530772e-07,2.14812496324157e-06,-5.70587019410596e-07,-1.89444232413886e-05,-2.42005509557922e-07,-4.47665477005493e-07,-1.10253895172718e-06,-1.60268476463443e-06,-6.37639991212035e-06,-9.37307905957141e-07,-3.50384952412242e-06,1.03600537892405e-06,2.55247558307303e-06,-0.599927393172742,-0.465688600392429,-0.288957293988879,-0.40726694035838,-0.142830533379904,212.031438292487
2014,4,29.981267782358,30.0636355400085,30.1056805390578,30.1812433112751,29.8900373942816,29.873437166214,29.8782041565446,29.93844192569,29.9364273794766,30.0569178811435,29.8378527323405,29.99349722903,29.8817036469777,29.7895171496333,30.062004905262,30.0898302755048,30.271612215213,30.2437300394494,30.0375978647594,29.6163089875252,29.7887476964151,29.9239477046843,30.0220380081669,30.109431573191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263969373654544,0.207521038312538,0.669343493322828,0.638225246231563,0.215171272944973,0.253595154536398,0.147645715446699,0.149076920747757,0.136312663919859,0.143772045118174,0.135685222016441,0.145037209242582,0.137853850402049,0.617733682050473,-4.96101615491777e-07,8.49830062558491e-06,5.1012089800549e-06,9.93305741658901e-07,7.87388080425444e-06,-1.10690366502316e-07,-8.81138477314467e-07,1.41804292070447e-06,8.66596096784633e-07,2.83857015607022e-06,3.81329508591932e-07,6.67133195975111e-07,8.64348942895633e-07,1.32572789136331e-06,-0.53844030541519,-0.431211638046523,-0.416179067619154,-0.413695624380402,-0.00833374730390091,271.600076862828
2014,5,30.2878307766385,30.1129568815231,30.2614768788784,30.162021126858,29.6935355446555,30.2318416792771,30.2086996446576,30.2685145336649,30.2386003411334,30.0711697744667,30.2111181764521,30.2153045226788,30.2226616675112,30.1651420246471,30.4446323954541,30.3259219527245,30.3126382165485,30.188464006652,29.6103465192848,30.4095493245125,30.4443617963791,30.3443367862701,30.3706493091583,30.4793368220329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733544049281362,0.995702644911679,0.434228750014747,0.405091884698886,2.58305138942538,0.188248650822942,0.202482309958614,0.187727833078021,0.1828492098733,0.248973554731852,0.14350770247537,0.154481583464462,0.151091196522361,0.748987825933625,1.63870461970343e-06,2.57826172855857e-06,7.53085772201937e-06,2.24727189864401e-06,4.38507307383891e-06,-1.75886827176915e-06,3.42134118065068e-06,2.36310264919067e-06,3.46759699105803e-06,4.42900986150735e-07,1.41616335724848e-07,-6.42792720384477e-08,-1.02460123500913e-06,-1.54564220835596e-06,-0.133157438702053,0.122921859097278,-0.13200678106184,-0.00387805929774743,0.529126122855704,229.144363246499
2014,6,28.812931060791,28.7349462816792,28.6869048164004,28.5109197353495,26.9600575216885,29.0055554707845,29.1348334121704,29.1217262063708,28.8836346362011,28.4147359336295,29.0353602589788,29.0327382541838,29.1608526762142,29.3574559923629,29.843954431392,29.5297842538485,29.3047126236782,29.0780077662742,27.6301785677565,29.7573928611509,29.2812122443415,29.3878961083197,29.5096895894697,29.7531863821706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7459817568758,17.8798064227198,NA,NA,NA,0.164819215826782,3.70594199194628,0.149040440266783,0.15477616995573,0.147646615902583,0.167677865053217,2.5091336663e-06,1.18862084264038e-06,8.08512481853541e-07,8.3550650187034e-06,2.21221941198261e-05,-1.67598482022413e-06,8.98676887572947e-07,2.86363732811878e-06,3.29099571445113e-06,7.17212138487159e-06,1.18500751398187e-06,1.4548578292306e-06,-2.01010511702293e-06,-1.27789214240883e-06,-0.109316400734777,0.0757456237923009,0.0697043439241867,0.482624802906692,2.20079515452565,241.965979992828
2014,7,27.4091501796947,27.6272221247355,27.3800314057548,27.0731480916341,26.723827958107,27.7179748986357,28.078025382498,27.8950320023757,27.8358506162961,27.332192290063,28.3367903153975,27.9640937360745,28.431052699842,27.63603109155,28.1873634613079,27.2710410441671,26.9712841179636,27.1929342021113,26.4752945105235,28.5397993421555,28.3074868917465,28.3695993733406,28.5676743602753,28.4499493741989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.96277411778768,14.1762185838987,20.6555611268438,7.53713605588086,NA,NA,0.245684891939163,2.64944044539803,6.43467134346057,NA,1.34604419624969,0.195686016529799,NA,1.77425485909615e-06,-6.3314547844584e-06,6.41753722772721e-06,4.360444437326e-06,1.80578698139774e-05,-3.09797560703373e-06,-2.29680543771916e-06,-7.2021190533178e-07,-1.72217696331245e-06,1.05051611750572e-05,-4.54931264286529e-06,-1.36473473048682e-06,-5.94903653568698e-06,-1.38275882741889e-06,0.266699831186841,0.441442932077006,0.799968469332555,1.1973517481486,1.70722474173496,189.348356107273
2014,8,27.3315789072137,27.7725001335144,28.1034484074034,27.5421171961604,27.8657408820258,27.2320001983643,27.6326924837553,27.9741935114707,27.8359196761559,27.8266203403473,27.8518867852553,27.9204301116287,27.9648039200727,26.9666666984558,27.1258689372436,27.2667553226153,27.0122910771105,27.0820646234181,27.6530896491475,27.7457493877411,27.6947118878365,27.8487993860245,28.141586894989,27.9282119059563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2396527855627,8.55405841029871,3.41860471206084,4.02927426748223,1.87482782204946,0.325276369228959,1.59637500211596,0.621947982329495,0.573893880041746,0.486883417811505,0.255894335994014,0.387486146220678,0.255665867831666,4.27811889306153,6.92168025904851e-06,9.95014056570653e-06,1.76197807633116e-06,4.97031019601006e-06,6.4806243926796e-08,7.89771549705165e-07,3.79110384394401e-06,3.02809256254477e-06,9.47888957796295e-07,5.97499140717807e-06,-1.80918484797843e-06,-3.77193000943521e-06,5.38512705435442e-06,2.98033434378181e-06,-0.0634093790655008,0.111499805450439,-0.300603080537766,0.412452528137898,0.0990630380468431,181.750082379762
2014,9,27.7940953118461,27.6567071483981,27.886536359787,28.0080999445032,27.9670832849318,28.0716744360523,28.0075299890192,28.0512754673861,28.2924520052396,28.1579678790404,28.219368130553,28.4168938203291,28.2884658848474,27.899639436376,27.4733513862856,27.187080799343,27.4626875402252,27.681191536688,27.9495692577841,27.8631219630088,27.8172252187421,27.9971219561177,28.0691477917087,28.1737542281612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91818013742977,4.57217702782896,3.86341490376768,3.19667179190296,3.75073101317222,0.47458619872729,1.3257046266419,0.55177677352039,0.406855005912715,1.53520112800972,0.336827643810751,0.245551578061921,0.217502660127388,1.55359744305806,5.07644995195733e-06,8.19446870536922e-06,5.14606523438488e-06,8.19955766928615e-06,5.29905503299233e-06,3.27563931421082e-06,4.09586258469248e-06,3.07392191871259e-06,1.25197135844246e-06,1.63685626830556e-06,-1.77974384314439e-06,-7.19675391565033e-07,-9.06120404560914e-07,2.83587462755074e-06,0.0896691043924811,0.390309837383434,0.277260964771486,0.249108292777994,0.32138259991558,253.365078460891
2014,10,29.095138947169,29.2970591152416,29.1826086458953,29.110000038147,28.9677084684372,29.1623332977295,29.1027564268846,29.3090908166134,29.3000000354856,29.0910131043079,29.0069999313355,29.1069444815318,29.0695991274677,29.4255618618381,28.9686678388844,28.8931838870049,29.0488187836276,28.8569694472396,28.3540966444545,29.0170868778229,28.6416743850708,28.8509118437767,29.0056993508339,29.0276243710518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47921798277963,1.56426322982234,1.01294971049401,0.651453889733806,0.908095986582339,0.330799546201516,0.317652559657507,0.276638580899294,0.374162390517044,0.284884708605415,0.191792747471482,0.218481169989969,0.201356597848841,1.06146018911504,3.18592906621364e-06,1.35506158471799e-06,-2.86758071865734e-06,8.82219188093182e-06,1.58268733230216e-07,7.23209689397208e-07,3.94772045356459e-06,-1.69962711332516e-06,7.863953942433e-07,3.2569414026346e-06,1.86613448391881e-06,-6.36223692254134e-07,1.26158456363138e-06,2.3363766871229e-06,1.98205312074151e-05,-0.23958338252114,-0.205053053040437,-0.0717873883534601,0.101890659030481,29.113736890412
2014,11,29.4673962985768,29.3229185561059,29.194538292518,29.2972727688876,29.1139149215986,29.4640660603841,29.3150435515812,29.2873470411388,29.2186846643124,29.0282453206869,29.1856789588928,29.1467212249185,29.0645191934374,29.3991409116389,29.1679376305236,29.1131636799755,28.9772395198918,28.862131185652,28.685608744194,28.9245413281841,28.8913671333559,28.9833542042394,28.9147606117495,28.9309025721396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.913661757575684,0.581001380789309,0.657179832241278,0.357608856682066,0.263610572525949,0.180133441918963,0.211555861220826,0.204432837809909,0.182289676119884,0.18251959507664,0.175588199438957,0.16437347013821,0.148309838178197,0.645024565936829,2.4371933510078e-06,2.26967040362069e-05,5.36203430101523e-06,1.56215249312987e-05,2.18035988837073e-05,-2.97508795483736e-07,3.41145143972261e-06,-3.45889684467693e-07,7.43709706227946e-06,4.73223230104932e-06,-1.31801093488093e-06,-2.04589325193183e-06,4.75734929122631e-08,3.42842437986303e-06,-0.331487974433823,-0.0772914372758251,0.0117265950192476,-0.165669825397202,-0.0493957281612509,-72.7987144014479
2014,12,28.9410626517402,28.7630582784677,28.6793018817902,28.8033681745115,28.4601092729412,29.0673051198324,28.9296768615986,28.8830065484774,29.0038575229482,28.782361214621,28.9947163533356,28.8011945475703,28.7136671723438,28.8007124941655,28.8030836271203,28.5894785466648,28.5490792228116,28.6130700163219,28.2459195123778,28.8352618718147,28.9340243625641,29.0060743737221,28.8850743317604,28.636761868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45600242143183,0.783807793964919,0.615426172272148,0.357544125740487,0.270240061785564,0.152197266435623,0.158692860324903,0.190190287522811,0.152978476700412,0.164767378825793,0.151770074097182,0.156714933603231,0.173059844741261,0.7727257535126,5.50550773173849e-06,7.04031907616809e-06,1.10244678645748e-05,3.75159732139233e-06,-2.83624089206569e-05,7.46204758343083e-06,1.98556411522656e-06,-2.64079058638345e-07,3.58700710421545e-06,-4.45216390041672e-06,2.74841007978921e-06,-5.71202442614549e-06,2.57608990333386e-06,3.82321029793583e-06,-0.0405618046187612,0.263279264308586,0.420807121567808,0.225761160924314,0.253557899402576,-71.7606295729517
2015,1,28.3508264914803,28.3012850171044,28.4048079113628,28.6048484185729,28.4858118083379,28.2343983453167,28.2415554267316,28.3401883653373,28.5364858769188,28.6169352570841,28.5207090614256,28.5584608188345,28.484037399292,28.1311637639999,28.3234911975653,28.3440767242795,28.4184542298317,28.5005020680635,28.2042354941368,28.3657618546486,28.5378368663788,28.6694369244575,28.5685993909836,28.5349118685722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730641875847066,0.774028415377046,0.8101097119088,0.532453492879868,0.331966043574284,0.157572155380249,0.16133302257061,0.158265409564972,0.160925874114037,0.181830564975739,0.147765611422062,0.171648183989525,0.169220519757271,0.879833491697432,1.94817295096072e-06,-4.32422348239925e-06,1.5626364529453e-05,9.15701927321303e-07,7.26666667105746e-06,2.64171790320233e-06,1.41496606367107e-06,2.33635963923007e-06,6.37632893074169e-06,2.90982219602094e-06,6.99691294414606e-07,1.32805917189671e-06,3.73956622535756e-06,3.69618468999592e-06,-0.158188062737068,0.0844448287279995,0.124866508324054,-0.085865019000483,-0.00177440904591109,-3.61607756447847
2015,2,28.7800497386767,28.8358202445798,28.8605463391259,29.0357860603718,28.7440122578242,28.8449221524325,28.8806078729551,28.8072373729107,28.8314685506269,28.8948018074036,28.4653830369314,28.6844288061473,28.4702030213411,28.4043593025208,28.9311987663852,28.9457300684135,28.9569916999203,28.97239815742,28.6138499943233,28.7657786744216,28.8826890458732,28.7349786982043,28.5725787274591,28.6016959302179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515900330656991,0.57853722230099,0.689887125061918,0.423877885323444,0.235645546979917,0.151472078323364,0.168284549379349,0.175476530706882,0.1738487616539,0.17441565087698,0.218534608705877,0.179715283967385,0.178247428250313,0.668326013725672,2.90741758541507e-06,-5.40555106454121e-06,4.17943121127402e-06,2.14738335952486e-07,-1.77883159722114e-05,1.00882101435218e-06,2.16195627703283e-07,-2.77041460137184e-06,1.93500986867434e-06,5.58777377984205e-07,2.64319350762321e-06,-1.36197743174193e-06,5.68448344243474e-06,3.10642525656201e-06,-0.234102552524512,-0.130149856040145,-0.271199808116975,-0.63188540946463,-0.273809236483086,72.0242609937066
