"Year","Month","tide.level.mm","tide.level.interp","anomalies","anomalies13","anomaliesb","anomalies13b"
1972,12,646,646,-96.0559749186416,-20.7585361255224,-92.8965740310714,-16.1071930027776
1973,1,609,609,-115.639916444684,-17.7796855835459,-109.247974047569,-12.8796854216052
1973,2,718,718,8.54938778701853,-18.7635616671376,14.9413301841348,-13.614904466001
1973,3,659,659,-29.5103491997453,-14.5053616863963,-23.1184068026294,-9.10804744606382
1973,4,696,696,40.7227042727515,-11.3019669759165,47.1146466698669,-5.6559956963881
1973,5,581,581,-13.7711036690873,-11.1371397404624,-7.3791612719715,-5.24251142173816
1973,6,634,634,21.4081953836827,-6.05122538444026,27.8001377807989,0.092059973479901
1973,7,591,591,-5.10377756153582,6.46055065131902,1.28816483558057,13.0576926180819
1973,8,556,556,-18.1311966391407,20.1856532838279,-11.7392542420248,26.9879948202379
1973,9,577,577,9.98837311958289,23.8915988995317,16.3803155166986,30.8991400055886
1973,10,665,665,27.3954743649073,29.6200668582556,33.7874167620234,36.8328075339593
1973,11,751,751,31.3011984348973,25.5233916312613,37.6931408320131,32.941331876612
1973,12,804,804,60.1810550722715,20.70926309616,66.5729974693884,28.3324029111577
1974,1,793,793,66.597113546229,23.149652099675,75.6566503487546,30.9779914843197
1974,2,774,774,62.7864177779318,25.1657760160833,71.8459545804584,33.1993149703749
1974,3,747,747,56.7266807911678,26.5008990737477,65.7862175936941,34.7396375976862
1974,4,702,702,44.9597342636647,19.2427553226891,54.0192710661905,27.6866934162745
1974,5,584,584,-12.5340736781741,14.7152748658355,-3.47453687564803,23.3644125290679
1974,6,538,538,-76.354774625404,17.5704199910883,-67.2952378228775,26.4247572239678
1974,7,651,651,53.1332524293774,11.7745037191553,62.192789231904,21.0010815591173
1974,8,597,597,21.1058333517725,6.03806789012578,30.1653701542988,15.4316867675236
1974,9,568,568,-0.774596889503869,-0.640601878785814,8.28493991302219,8.92005803604769
1974,10,555,555,-84.3674956441796,-6.60444161236966,-75.307958841653,3.12325933989954
1974,11,690,690,-31.4617715741895,-10.7011168393639,-22.4022347716633,-0.80637484965898
1974,12,814,814,68.4180850631848,-12.5921684513883,77.4776218657119,-2.53038542424758
1975,1,713,713,-15.1658564628577,-5.53639483248871,-3.9347861736677,4.69242923208775
1975,2,705,705,-7.9765522311551,-10.7510401468496,3.25451805803607,-0.355175044837445
1975,3,668,668,-24.0362892179189,-13.845535168345,-12.8052189287281,-3.2826290288971
1975,4,638,638,-20.8032357454222,-15.6421404578652,-9.5721654562318,-4.91219328098152
1975,5,590,590,-8.29704368726084,-8.78500553010339,2.93402660192976,2.11198268421596
1975,6,579,579,-37.1177446344909,-4.77601425100435,-25.8866743452999,6.28801500075081
1975,7,615,615,15.3702824202907,-9.95654590755276,26.6013527094818,1.41144480334038
1975,8,563,563,-14.6571366573144,-7.84682789042846,-3.42606636812354,3.65808324216714
1975,9,NA,551.414964970923,-19.1226019276673,-9.14088227472466,-7.89153163847675,2.50094927957328
1975,10,617,617,-24.1304656532664,-8.64318354677005,-12.8993953640753,3.13556842923023
1975,11,728,728,4.77525841672377,-14.9706280045336,16.0063287059144,-3.05495560683089
1975,12,768,768,20.655115054098,-24.4001411550195,31.8861853432896,-12.3475483356144
1976,1,731,731,1.0711735280554,-28.421290613043,14.0822092993764,-16.2317773719355
1976,2,727,727,12.2604777597581,-32.1743974658654,25.2715135310801,-19.8479638030556
1976,3,669,669,-24.7992592270057,-32.5315821005087,-11.7882234556841,-20.0682280159966
1976,4,643,643,-17.5662057545089,-35.2062616185615,-4.55516998318774,-22.6059871123469
1976,5,497,497,-103.060013696348,-35.9645113061843,-90.0489779250263,-23.2273163782674
1976,6,487,487,-130.880714643578,-36.4939815655468,-117.869678872256,-23.6198662159275
1976,7,512,512,-89.3926875887962,-36.6745132220952,-76.3816518174742,-23.5470409514271
1976,8,546,546,-33.4201066664011,-39.2571028972786,-20.4090708950795,-26.013194127264
1976,9,553,553,-19.3005369076775,-41.2434649738825,-6.28950113635608,-27.8831197045214
1976,10,589,589,-53.8934356623531,-35.6688431690048,-40.8823998910312,-22.1920614002972
1976,11,691,691,-33.9877115923631,-30.4578260883068,-20.9766758210416,-16.8646078202527
1976,12,747,747,-2.10785495498874,-21.271954623408,10.9031808163336,-7.56229985600748
1977,1,750,750,18.3082035189686,-15.1392579275854,32.8329137817939,-1.31316666083831
1977,2,684,684,-32.5024922493286,-10.3539032419463,-17.9777819865024,3.58862452414724
1977,3,682,682,-13.5622292360925,-9.94185710735882,0.962481026733371,4.11710715808116
1977,4,710,710,47.6708242364043,-3.20000085841747,62.1955344992298,10.975399906369
1977,5,652,652,50.1770162945655,1.27251868472893,64.7017265573912,15.5643559488619
1977,6,636,636,16.3563153473356,-2.79541311309511,30.8810256101617,11.6128606503844
1977,7,552,552,-51.155657597883,-6.43748323118198,-36.6309473350567,8.19314803937297
1977,8,554,554,-27.1830766754879,-10.3277652140577,-12.658366412662,4.4087870642264
1977,9,546,546,-28.0635069167643,-7.54489652143082,-13.5387966539386,7.29757676458229
1977,10,713,713,68.34359432856,-7.12412087039928,82.8683045913863,7.82427342334286
1977,11,731,731,4.24931839855014,-12.6054114820089,18.774028661376,2.44890381946226
1977,12,664,664,-86.8708249640756,-14.2656938632641,-72.3461147012489,0.89454244593622
1978,1,684,684,-49.4547664901181,-21.5945356289799,-33.5530831268152,-6.32837831205052
1978,2,686,686,-32.2654622584155,-18.2707194048792,-16.3637788951114,-2.89864108022085
1978,3,701,701,3.67480075482069,-23.089442501061,19.5764841181242,-7.61144316867359
1978,4,656,656,-8.09214577268256,-28.655278559812,7.80953759062072,-13.0713582196955
1978,5,580,580,-23.5859537145212,-38.3074490239216,-7.68427035121795,-22.617607676076
1978,6,650,650,28.5933453382487,-42.7936967263484,44.4950287015527,-26.9979343707737
1978,7,526,526,-78.9186276069698,-38.0511514598199,-63.0169442436659,-22.0450306220637
1978,8,575,575,-7.94604668457475,-34.6337411350033,7.95563667872898,-18.5231828227945
1978,9,486,486,-89.8264769258511,-33.6201032116072,-73.9247935625476,-17.4051074249459
1978,10,546,546,-100.419375680527,-36.4121652983611,-84.5176923172228,-20.0927320372474
1978,11,NA,671.379029905672,-57.1346217048648,-38.4288156746486,-41.2329383415612,-22.0049449390823
1978,12,NA,698.561893240164,-54.0719017329982,-39.4088211067461,-38.1702183696939,-22.8805128967272
1979,1,710,710,-25.217736499205,-42.9362973529001,-7.95836596801917,-26.3035516684287
1979,2,715,715,-5.02843226750224,-39.9201734364917,12.2309382636846,-23.1829902775678
1979,3,680,680,-19.0881692542661,-42.8927426865197,-1.82879872307967,-26.0511220531433
1979,4,NA,633.233109408788,-32.6220063729809,-37.3047325914245,-15.3626358417948,-20.3586744835955
1979,5,NA,571.040323059188,-34.3086006644201,-26.9091361252011,-17.0492301332338,-9.85864054291968
1979,6,NA,586.84360033905,-36.3260243317878,-19.4677625311538,-19.0666538006011,-2.31282947441974
1979,7,NA,589.417751754303,-17.2638458617532,-14.5376705907917,-0.00447533056637894,2.83160756716142
1979,8,545,545,-39.7090166936615,-16.4279525736674,-22.449646162475,1.0512332110525
1979,9,531,531,-46.5894469349379,-16.0296992656559,-29.3300764037516,1.55939414583065
1979,10,631,631,-17.1823456896136,-16.6089236146244,0.077024841573234,1.09007742362886
1979,11,765,765,34.7233783803765,-12.338914949987,51.9827489115629,5.46999371503296
1979,12,794,794,39.6032350177509,-6.77152987425662,56.8626055489381,11.1472864175301
1980,1,747,747,10.0192934917083,-1.54987935836089,28.7074631708612,16.4788445601925
1980,2,672,672,-49.791402276589,-3.02742865382205,-31.1032325974351,15.111202891498
1980,3,701,701,0.148860736647066,-4.23076713461921,18.8370304158005,14.0177720374676
1980,4,641,641,-26.6180857908561,-2.41198780875479,-7.92991611170294,15.9464589900987
1980,5,630,630,22.8881062673051,-0.0163913425314535,41.5762759464584,18.4519630830887
1980,6,663,663,38.0674053200752,-2.31509237112472,56.755574999229,16.2631696812622
1980,7,640,640,31.5554323748567,-4.11100864305775,50.2436020540105,14.6965158423176
1980,8,550,550,-36.4719867027483,-1.38590601054884,-17.7838170235947,17.5409732810485
1980,9,524,524,-55.3524169440246,5.24311652823188,-36.6642472648713,24.289350626051
1980,10,627,627,-22.9453156987004,2.27927679464803,-4.25714601954644,21.444865698689
1980,11,746,746,13.9604083712898,5.0287554138076,32.6485780504432,24.3136991240705
1980,12,761,761,4.84026500866401,6.06078072486016,23.5284346878183,25.4650792413449
1981,1,755,755,16.2563234826215,1.11655434375975,36.4961056426586,20.6402076664664
1981,2,769,769,45.4456277143241,1.90190902939884,65.6854098743623,21.5449171583274
1981,3,739,739,36.3858907275603,7.9293397793709,56.6256728875981,27.6917027145213
1981,4,631,631,-38.3810557999429,14.2096575667738,-18.1412736399055,34.0913753081461
1981,5,618,618,9.12513625821839,19.0667924945356,29.3649184182559,39.0678650421297
1981,6,663,663,36.3044353109883,22.6911683890192,56.5442174710264,42.8115957428353
1981,7,584,584,-26.2075376342301,23.8183290401631,-5.96775547419202,44.1873531925115
1981,8,630,630,41.7650432881649,19.9280470572874,62.0048254482027,40.4263132019465
1981,9,623,623,41.8846130468885,14.403223442222,62.1243952069261,35.0307315791916
1981,10,678,678,26.2917142922129,10.5932298624843,46.531496452251,31.3499799917645
1981,11,774,774,40.1974383622029,18.9580930970285,60.4372205222406,39.8440852186193
1981,12,819,819,61.0772949995772,16.6055030234657,81.3170771596158,37.6207371373671
1982,1,760,760,19.4933534735346,9.58435356544217,41.4132815336095,30.7288296716542
1982,2,691,691,-34.3173422947626,12.2158620972351,-12.3974142346867,33.4895801957577
1982,3,678,678,-26.3770792815264,2.47406207797641,-4.457151221451,23.8770221688096
1982,4,658,658,-13.1440258090297,-3.55331244231302,8.77590225104541,17.9788896408308
1982,5,681,681,70.3621662491315,-11.2346390530128,92.2820943092069,10.4268050224416
1982,6,607,607,-21.4585346980984,-22.1487246969906,0.461393361977343,-0.358038629225615
1982,7,557,557,-54.970507643317,-33.7138717381544,-33.0505795832411,-11.6580715896663
1982,8,598,598,8.0020732790781,-41.5272306441071,29.9220013391537,-19.3355584072062
1982,9,498,498,-84.8783569621983,-42.9751311822494,-62.9584289021229,-20.647586856936
1982,10,617,617,-36.471255716874,-43.708201685064,-14.5513276567981,-21.244785271338
1982,11,662,662,-73.5655316468839,-43.5741076812891,-51.6456035868084,-20.9748191791505
1982,12,658,658,-101.68567500951,-54.5420823702365,-79.7657469494333,-31.8069217796853
1983,1,653,653,-89.2696165355521,-56.0247702897985,-65.5833513261133,-33.1537376108346
1983,2,645,645,-82.0803123038494,-50.6240309887748,-58.3940470944095,-27.6171262213983
1983,3,653,653,-53.1400492906133,-48.5966002388027,-29.4537840811738,-25.4538233830136
1983,4,637,637,-35.9069958181165,-49.7008978360152,-12.2207306086774,-26.4222488918135
1983,5,601,601,-11.4008037599552,-50.0745321390226,12.285461449484,-26.6600111064083
1983,6,558,558,-72.2215047071852,-43.6809254753082,-48.5352394977455,-20.1305323542812
1983,7,573,573,-40.7334776524037,-34.0922263626258,-17.0472124429639,-10.2701500494132
1983,8,607,607,15.2391032699912,-25.0594314224246,38.9253684794309,-1.10154400543872
1983,9,619,619,34.358673028715,-15.1996396528747,58.0449382381543,8.89405886788438
1983,10,556,556,-99.2342257259608,-9.2404024633816,-75.5479605165209,14.9891071611506
1983,11,696,696,-41.3285016559706,-7.49092384422202,-17.6422364465312,16.8743968840833
1983,12,771,771,9.55135498140362,-4.92043699470793,33.2376201908439,19.5806948373706
1984,1,767,767,22.9674134553611,0.750721239576269,48.419223013851,25.387664175428
1984,2,757,757,28.1567176870637,-2.31007792093848,53.6085272455548,22.4626761186864
1984,3,754,754,46.0969807002999,-8.74418563250488,71.5487902587906,16.1643795108932
1984,4,699,699,24.3300341727967,-17.463867845102,49.7818437312869,7.58050840206925
1984,5,601,601,-13.163773769042,-10.375963686571,12.2880357894485,14.8042236643734
1984,6,654,654,22.0155252837279,-12.443895484395,47.4673348422189,12.8721029703226
1984,7,617,617,1.50355233850939,-12.7782732947896,26.9553618970006,12.7998278388542
1984,8,513,513,-80.5238667390955,-13.6685552776653,-55.0720571806048,12.0358374311316
1984,9,518,518,-68.4042969803719,-13.7318404311922,-42.9524874218814,12.0988438527577
1984,10,578,578,-78.9971957350475,-20.3110647801607,-53.5453861765566,5.64591107894223
1984,11,732,732,-7.09147166505738,-24.3308169302319,18.3603378934331,1.75245050402411
1984,12,695,695,-68.2116150276831,-25.0680223884101,-42.7598054691916,1.141536620999
1985,1,751,751,5.20444344627424,-29.0122487695105,32.2980434817541,-2.67639818494835
1985,2,742,742,11.393747677977,-34.842278699256,38.4873477134579,-8.38013653954083
1985,3,737,737,27.3340106912132,-32.4302325646686,54.4276107266935,-5.84179882980033
1985,4,637,637,-39.4329358362901,-30.9191455464965,-12.33933580081,-4.20442023647511
1985,5,588,588,-27.9267437781289,-25.369702926427,-0.833143742648645,1.47131395874742
1985,6,611,611,-22.7474447253588,-26.1299424165587,4.34615531012196,0.837366043768811
1985,7,588,588,-29.2594176705774,-26.5412433038764,-2.16581763509657,0.657911189906128
1985,8,521,521,-74.2868367481823,-32.354602209829,-47.1932367127017,-5.0498932577444
1985,9,539,539,-49.1672669894587,-36.3409642864329,-22.0736669539783,-8.93070087604632
1985,10,610,610,-48.7601657441344,-42.3048040200167,-21.6665657086535,-14.7889861513282
1985,11,734,734,-6.85444167414425,-47.0937869393187,20.2391583613362,-19.4724146123281
1985,12,748,748,-16.97458503677,-49.3694539359585,10.1190149987112,-21.6425271506658
1986,1,674,674,-73.5585265628125,-58.2367572401358,-45.0927185694065,-30.4042759965411
1986,2,662,662,-70.3692223311098,-59.6052487083428,-41.9034143377028,-31.6672130064462
1986,3,671,671,-40.4289593178737,-62.5008948814477,-11.963151324467,-34.4573047212491
1986,4,628,628,-50.195905845377,-67.451346324814,-21.7300978519706,-39.3022017063134
1986,5,516,516,-101.689713787216,-72.2865190893599,-73.2239057938092,-44.0318200125573
1986,6,578,578,-57.5104147344456,-73.8159893487224,-29.0446067410387,-45.4557358136177
1986,7,481,481,-138.022387679664,-80.3811363898862,-109.556579686257,-51.8422355756716
1986,8,550,550,-47.049806757269,-82.2714183727619,-18.5839987638624,-53.6594247377392
1986,9,478,478,-111.930236998545,-84.1039342955197,-83.464429005139,-55.418847839689
1986,10,547,547,-113.523135753221,-88.0677740291035,-85.0573277598141,-59.3095947524649
1986,11,631,631,-111.617411683231,-85.9336800253285,-83.1516036898245,-57.102407927882
1986,12,740,740,-26.7375550458568,-84.0555008681222,1.72825294755069,-55.1511359498676
1987,1,647,647,-102.321496571899,-86.1535734030687,-72.9054819079895,-57.1761156640061
1987,2,636,636,-98.1321923401966,-77.6759110251219,-68.7161776762857,-48.6253604652514
1987,3,619,619,-94.1919293269605,-75.2638648905345,-64.7759146630501,-46.1402215098559
1987,4,588,588,-91.9588758544637,-64.7527778723624,-62.5428611905536,-35.5560416708758
1987,5,597,597,-22.4526837963024,-60.4341044830621,6.96333086760774,-31.1642754607676
1987,6,560,560,-77.2733847435325,-51.5020362808862,-47.8573700796217,-22.1591144377836
1987,7,536,536,-84.7853576887509,-48.9133371682038,-55.3693430248402,-19.4675529074438
1987,8,571,571,-27.8127767663559,-41.4190037664641,1.60323789755466,-11.9434499088545
1987,9,576,576,-15.6932070076323,-37.4822889199911,13.7228076562781,-7.97696546553196
1987,10,687,687,24.7138942376921,-30.8307440381903,54.1299089016029,-1.29565098688168
1987,11,687,687,-57.3803816923178,-28.0043423421077,-27.9643670284074,1.56052030605053
1987,12,773,773,4.49947494505648,-22.818470877209,33.9154896089676,6.77616136779882
1988,1,758,758,6.91553341901385,-18.378081873694,36.7185528419677,11.2463199681633
1988,2,731,731,-4.8951623492834,-12.3619579572857,24.9078570736715,17.2922134814212
1988,3,668,668,-46.9548993360472,-2.87298874577513,-17.1518799130928,26.8109522897812
1988,4,674,674,-7.72184586355047,-5.82344018914147,22.0811735594036,23.8902704432645
1988,5,566,566,-55.2156538053893,-10.5047667998412,-25.4126343824349,19.2387134294142
1988,6,684,684,44.9636452473808,-2.26500628997296,74.7666646703356,27.5082435361321
1988,7,603,603,-19.5483276978377,1.6313851304017,10.2546917251171,31.4121981878132
1988,8,594,594,-6.57574677544267,-0.643512237089375,23.2272726475119,29.1150944547793
1988,9,689,689,95.543822983281,-1.78372046753943,125.346842406235,27.9526798587862
1988,10,610,610,-54.0490757713948,-0.516790970354045,-24.2460563484399,29.1974029904286
1988,11,710,710,-36.1433517014046,-7.22885081273293,-6.34033227845021,22.4631367825067
1988,12,820,820,49.7365049359696,-4.27374857860345,79.539524358925,25.3960326510933
1989,1,808,808,55.1525634099271,-13.7564364981654,84.6669000808222,15.8911383659884
1989,2,715,715,-22.6581323583702,-15.2018510432955,6.85620431252596,14.4235174553152
1989,3,697,697,-19.7178693451341,-22.4051895240927,9.7964673257618,7.19797260897505
1989,4,653,653,-30.4848158726372,-36.6633332751514,-0.970479201741909,-7.08237750762654
1989,5,528,528,-94.978623814476,-35.4985060396972,-65.4642871435803,-5.93975663771545
1989,6,624,624,-16.799324761706,-33.7972070682905,12.71501190919,-4.26066403185163
1989,7,546,546,-78.3112977069245,-40.8238925709928,-48.7969610360283,-11.3890037400923
1989,8,564,564,-38.3387167845295,-47.0218668615608,-8.82438011363365,-17.6664258706555
1989,9,495,495,-100.219147025806,-49.8543827843185,-70.7048103549103,-20.5783896334086
1989,10,576,576,-89.8120457804815,-53.9720686717485,-60.2977091095854,-24.775523360834
1989,11,709,709,-38.9063217104914,-52.222590052589,-9.39198503959574,-23.1054925816697
1989,12,758,758,-14.0264650731172,-47.8828724338441,15.4878715977795,-18.8452228029201
1990,1,713,713,-41.6104065991597,-51.9040218918676,-13.1288918482037,-22.9458201009389
1990,2,714,714,-25.421102367457,-49.210840484755,3.06041238350008,-20.3320865338217
1990,3,659,659,-59.4808393542208,-50.260332811706,-30.9993246032643,-21.461026700768
1990,4,612,612,-73.2477858817241,-43.90309194738,-44.7662711307678,-15.1832336764373
1990,5,617,617,-7.74159382356288,-39.6613416350029,20.7399209273935,-11.0209312040555
1990,6,604,604,-38.5622947707928,-35.4215811251346,-10.0807800198359,-6.8606185341825
1990,7,557,557,-69.0742677160114,-32.9867281662984,-40.5927529650544,-4.64290115595784
1990,8,NA,560.801747379156,-43.2999394144607,-31.4923947645587,-14.8184246635039,-3.28625549483419
1990,9,545,545,-51.9821170348927,-27.5556799180857,-23.5006022839361,0.512771611022693
1990,10,650,650,-17.5750157895683,-21.6733658055157,10.9064989613887,6.25739798297656
1990,11,715,715,-34.6692917195782,-10.2315794940484,-6.18777696862162,17.5614965538277
1990,12,790,790,16.2105649177961,-8.27647725991893,44.6920796687534,19.3789110473411
1991,1,774,774,17.6266233917535,-3.06685748717318,44.3181975147,24.4508430794708
1991,2,719,719,-22.1840723765438,0.564651044619767,4.50750174640382,27.9446638706476
1991,3,746,746,25.7561906366923,1.06887045773371,52.4477647596395,28.3111955431454
1991,4,704,704,16.9892441091891,4.19534209129044,43.6808182321359,31.2999794360861
1991,5,702,702,75.4954361673504,5.89863086520608,102.187010290297,32.8655804693856
1991,6,662,662,17.6747352201204,8.70821278296796,44.3663093430679,35.5374746465314
1991,7,657,657,29.1627622749019,7.06084697211154,55.8543363978495,33.5602386864101
1991,8,584,584,-21.8646568027031,5.49176670511214,4.82691732024421,31.7989760107622
1991,9,562,562,-36.7450870439794,6.98591844906425,-10.0535129210324,33.1009453460656
1991,10,658,658,-11.3379857986552,4.72750709533481,15.3535883242924,30.6503515836874
1991,11,756,756,4.56773827133497,3.28288290875735,31.2593123942821,29.0135449884614
1991,12,NA,777.407678302617,1.85527321132633,-2.99278408788239,28.5468473342744,22.545695583173
1992,1,NA,752.931155993996,-5.20519062333744,-4.62931816129049,18.9880121871767,20.7169791011163
1992,2,NA,740.175622306392,-2.77142007923862,-11.6901173218052,21.4217827312765,13.4639975319528
1992,3,NA,719.246679667228,-2.76009970516634,-11.3549942641409,21.4331031053484,13.6069381809685
1992,4,NA,685.170568938107,-3.60315696179055,-6.76698416904568,20.5900458487238,18.0027658674151
1992,5,NA,626.476663525419,-1.79087031631775,-4.14061847205311,22.4023324941968,20.436949155759
1992,6,640,640,-6.08823478896636,-3.054704116031,18.1049680215486,21.3306811031325
1992,7,626,626,-3.60020773418489,-4.65121102662687,20.5929950763302,19.3038096982316
1992,8,545,545,-62.6276268117899,-9.15158193211764,-38.434424001275,14.5652567070846
1992,9,583,583,-17.5080570530662,-12.4591457245978,6.68514575744837,11.019510828948
1992,10,694,694,22.8990441922581,-14.3650377402762,47.0922470027732,8.87543672761338
1992,11,776,776,22.8047682622482,-16.0902182702017,46.9979710727629,6.91207411203149
1992,12,796,796,18.6846248996225,-16.4025516918737,42.877827710138,6.36155860470326
1993,1,741,741,-18.89931662642,-18.9621626883587,2.19751907056195,3.56376552256193
1993,2,681,681,-63.7100123947174,-25.4075772334889,-42.6131766977343,-3.11983110822454
1993,3,678,678,-45.7697493814812,-21.3801464835168,-24.6729136844986,0.669417556091196
1993,4,663,663,-27.5366959089845,-20.4844440807293,-6.43986021200215,1.32693787322243
1993,5,604,604,-26.0305038508233,-24.4392927780885,-4.9336681538407,-2.86609290979312
1993,6,642,642,-5.85120479805323,-27.3533784220664,15.2456308989298,-6.01836063942725
1993,7,592,592,-39.3631777432716,-31.0969904705752,-18.2663420462886,-10.2715778514604
1993,8,522,522,-87.3905968208767,-23.7565032226817,-66.2937611238939,-3.20251368143464
1993,9,592,592,-10.2710270621529,-20.5120960685163,10.8258086348295,-0.229529605137232
1993,10,667,667,-5.86392581682867,-17.0913204174848,15.2329098801544,2.91982296802639
1993,11,NA,726.444212873427,-28.5139888734114,-19.8803033367867,-7.41715317642888,-0.140583029143457
1993,12,764,764,-15.0783451094643,-22.9252011026572,6.01849058751918,-3.45690387288183
1994,1,NA,731.679954904515,-29.982331730992,-23.6386582529884,-12.4139960462925,-4.44178410108089
1994,2,823,823,76.5270175961958,-21.3148420288878,94.0953532808963,-2.38939095484817
1994,3,704,704,-21.532719390568,-14.4412574327619,-3.96438370586793,4.21277056340983
1994,4,691,691,-1.29966591807124,-7.39170887612823,16.2686697666285,10.9908960421756
1994,5,568,568,-63.7934738599099,-9.22688164067413,-46.2251381752101,8.88430019976181
1994,6,584,584,-65.61417480714,-14.1751375056849,-48.0458391224396,3.66462125688325
1994,7,618,618,-15.1261477523585,-15.5095153160795,2.44218793234199,1.77022782977342
1994,8,602,602,-9.15356682996344,-13.5290245993025,8.41476885473674,3.46212600770324
1994,9,606,606,1.96600292876019,-17.4384635989833,19.5343386134601,-0.73590553082488
1994,10,756,756,81.3731041740845,-11.7869187171825,98.941439858785,4.6270468121286
1994,11,727,727,-29.7211717559254,-10.4989785595614,-12.1528360712254,5.62639443090246
1994,12,688,688,-92.8413151185512,-8.54387632543193,-75.2729794338502,7.29290412618472
1995,1,731,731,-32.4252566445937,-4.56502578345541,-18.6086239649086,10.983162129314
1995,2,744,744,-4.23595241289104,-5.54890186704708,9.58068026679518,9.71069350687502
1995,3,753,753,25.7043106003451,-3.36762496322886,39.5209432800308,11.603377871846
1995,4,746,746,51.937364072842,-8.24115332967213,65.7539967525273,6.44125696655547
1995,5,649,649,15.4435561310032,-16.3057305416245,29.2601888106886,-1.91191278424417
1995,6,613,613,-38.3771448162269,-12.91212387791,-24.5605121365408,1.19310134062306
1995,7,621,621,-13.8891177614453,-3.63111707291999,-0.0724850817592824,9.89779757857761
1995,8,585,585,-27.9165368390502,-0.752168286564921,-14.0999041593644,12.4890283367446
1995,9,625,625,19.2030329196734,-1.89237651701497,33.019665599359,11.0611020781064
1995,10,615,615,-61.3898658350023,-6.85621625059881,-47.5732331553162,5.80954431633445
1995,11,NA,735.017742183716,-23.4663995812959,-15.1067376314392,-9.64976690161029,-2.72869509269408
1995,12,797,797,14.3957148723621,-21.9208661665405,28.2123475520485,-9.83054165598345
1996,1,793,793,27.8117733463196,-23.7112463937948,37.888071659559,-11.9086399114258
1996,2,755,755,5.0010775780222,-25.3105070927711,15.0773758912628,-13.7956186385902
1996,3,710,710,-19.0586594087416,-20.9753840351067,-8.98236109550146,-9.74821360911401
1996,4,657,657,-38.8256059362449,-22.0027585553961,-28.7493076230051,-11.0633061575915
1996,5,580,580,-55.3194138780837,-18.9148543968651,-45.2431155648436,-8.26312002724864
1996,6,580,580,-73.1401148253136,-16.1379971318981,-63.0638165120731,-5.77398079046967
1996,7,575,575,-61.652087770532,-17.3954518653696,-51.5757894572915,-7.58759359518489
1996,8,580,580,-34.6795068481371,-22.9011184636299,-24.6032085348968,-13.3617002365006
1996,9,636,636,28.4400629105866,-25.2720959248492,38.5163612238266,-16.0011177407755
1996,10,684,684,5.84716415591095,-23.7743971968946,15.9234624691514,-14.7718590558764
1996,11,739,739,-21.247111774099,-20.8710724238888,-11.1708134608589,-12.1369743259261
1996,12,797,797,12.6327448632753,-13.7621240359132,22.7090431765163,-5.29646598100598
1997,1,765,765,-1.9511966627673,-7.11712507968456,4.63538109075068,1.08009293216715
1997,2,708,708,-43.7618924310646,-6.33177039404547,-37.1753146775455,1.59700757475071
1997,3,705,705,-25.8216294178284,-3.61203195176571,-19.2350516643099,4.04830597397495
1997,4,698,698,0.411424054668373,0.283670451021793,6.99800180818659,7.67556833370699
1997,5,636,636,-1.08238388717041,4.83311307109127,5.50419386634792,11.9565709107209
1997,6,692,692,37.0969151655996,2.68825819634416,43.6834929191185,9.54327599291837
1997,7,NA,651.659929385278,13.2448716056587,-5.95381192174272,19.8314493591776,0.400629745209552
1997,8,565,565,-51.4424768572238,-8.9210169815415,-44.8558991037052,-2.79871140115547
1997,9,610,610,0.677092901499805,-7.67660982737616,7.26367065501825,-1.78644033355649
1997,10,759,759,79.0841941468241,-5.40968033019078,85.6707719003431,0.248353077062549
1997,11,827,827,64.9899182168142,-7.00166918907329,71.5764959703328,-1.57577186838626
1997,12,737,737,-49.1302251458116,-8.58220702813566,-42.5436473922922,-3.38844579401492
1998,1,669,669,-99.7141666718541,-12.1369722228595,-96.1453580436984,-7.17534707530503
1998,2,713,713,-40.5248624401514,-9.71007364378017,-36.9560538119946,-4.98058458279207
1998,3,705,705,-27.5845994269152,0.0865878754226696,-24.0157907987588,4.58394084984444
1998,4,703,703,3.64845404558162,0.922072547108383,7.21726267373754,5.18728943496387
1998,5,NA,618.560922785453,-20.2844311108042,-4.06972277160324,-16.715622482648,-0.036641970314121
1998,6,NA,635.036679048506,-21.6293757949812,-7.63631517446541,-18.0605671668246,-3.83537045974254
1998,7,NA,631.062995422896,-9.11503236580972,-2.8119355397541,-5.54622373765289,0.574994479898282
1998,8,663,663,44.7945531336894,12.4516286312163,48.363361761846,15.6566800423648
1998,9,687,687,75.914122892413,19.0806511699971,79.4829315205694,22.1038239726414
1998,10,NA,693.217169495677,11.5383936334141,24.3749149408406,15.1072022615708,27.2162091349808
1998,11,NA,777.963906795846,14.190855003573,25.0474704830771,17.7596636317293,27.7068860687133
1998,12,NA,806.517412134504,18.624216979606,26.8055786567871,22.1930256077633,29.2831156339193
1999,1,NA,784.063846786376,13.5867101054354,23.9354538873401,14.7910968230385,26.2311122559682
1999,2,854,854,98.7121675507618,19.1005781558333,99.916554268366,21.2143579159574
1999,3,780,780,45.652430563998,10.3587781365746,46.8568172816017,12.2906792881946
1999,4,NA,742.355345557555,41.2408295940502,4.63909592397748,42.4452163116536,6.3891184670935
1999,5,653,653,12.3916760946561,-2.82816680177432,13.5960628122596,-1.26002286716239
1999,6,661,661,2.570975147426,-1.43178373774033,3.77536186503005,-0.0455184116323766
1999,7,583,583,-58.9409977977925,4.27096059536477,-57.7366110801884,5.35312226609254
