time,latitude,longitude,uwnd,vwnd,wspd,upstr,vpstr,nobs
UTC,degrees_north,degrees_east,m/s,m/s,m/s,m2/s2,m2/s2,count
2010-01-01T00:00:00Z,9.625,70.875,-2.1165233,-3.3403528,4.3902225,-9.522065,-17.36556,81.0
2010-01-01T00:00:00Z,9.625,71.125,-2.020387,-3.2304828,4.2563186,-8.942196,-16.511017,81.0
2010-01-01T00:00:00Z,9.625,71.375,-1.9196727,-3.158762,4.123559,-8.423366,-15.77855,82.0
2010-01-01T00:00:00Z,9.625,71.625,-1.8830495,-3.0153208,4.0045333,-8.17921,-14.924006,84.0
2010-01-01T00:00:00Z,9.875,69.625,-2.452237,-3.755417,4.864037,-12.421412,-21.18049,76.0
2010-01-01T00:00:00Z,9.875,69.875,-2.3148994,-3.7538912,4.778201,-11.475309,-20.75322,80.0
2010-01-01T00:00:00Z,9.875,70.125,-2.3225293,-3.7004821,4.735855,-11.44479,-20.295427,81.0
2010-01-01T00:00:00Z,9.875,70.375,-2.2126594,-3.6043458,4.6030955,-10.590245,-19.349325,79.0
2010-01-01T00:00:00Z,9.875,70.625,-2.1424646,-3.534151,4.5138264,-9.949337,-18.677896,82.0
2010-01-01T00:00:00Z,9.875,70.875,-2.075322,-3.378502,4.3684773,-9.369468,-17.670755,80.0
2010-01-01T00:00:00Z,9.875,71.125,-1.9852896,-3.2793138,4.2723413,-8.850637,-16.96881,79.0
2010-01-01T00:00:00Z,9.875,71.375,-1.9486662,-3.2381127,4.202528,-8.6675205,-16.419458,82.0
2010-01-01T00:00:00Z,9.875,71.625,-1.8326924,-3.0748336,4.0113997,-8.026612,-15.290239,87.0
2010-01-01T00:00:00Z,10.125,69.625,-2.398828,-3.8286638,4.859459,-12.238296,-21.577244,74.0
2010-01-01T00:00:00Z,10.125,69.875,-2.337789,-3.813404,4.8251247,-11.749985,-21.424646,76.0
2010-01-01T00:00:00Z,10.125,70.125,-2.1989257,-3.763047,4.711821,-10.681804,-20.478544,78.0
2010-01-01T00:00:00Z,10.125,70.375,-2.2172372,-3.7737288,4.732422,-10.956479,-20.814259,79.0
2010-01-01T00:00:00Z,10.125,70.625,-2.0860038,-3.6928523,4.5996623,-9.918818,-19.776598,80.0
2010-01-01T00:00:00Z,10.125,70.875,-1.9944454,-3.6455472,4.498948,-9.369468,-19.379845,77.0
2010-01-01T00:00:00Z,10.125,71.125,-1.9624,-3.5036318,4.3616104,-9.033754,-18.250626,81.0
2010-01-01T00:00:00Z,10.125,71.375,-1.9150949,-3.3983397,4.2803526,-8.7285595,-17.457119,81.0
2010-01-01T00:00:00Z,10.125,71.625,-1.9135689,-3.2442164,4.192228,-8.637002,-16.449978,85.0
2010-01-01T00:00:00Z,10.375,69.625,-2.398828,-3.9034364,4.893793,-12.390893,-22.126595,76.0
2010-01-01T00:00:00Z,10.375,69.875,-2.3042178,-3.8439236,4.8010907,-11.475309,-21.302568,78.0
2010-01-01T00:00:00Z,10.375,70.125,-2.1897697,-3.859183,4.769045,-10.742843,-21.149971,80.0
2010-01-01T00:00:00Z,10.375,70.375,-2.1119452,-3.9019103,4.7576003,-10.37661,-21.546724,78.0
2010-01-01T00:00:00Z,10.375,70.625,-2.1149971,-3.9049623,4.753022,-10.529207,-21.516205,81.0
2010-01-01T00:00:00Z,10.375,70.875,-2.0371726,-3.824086,4.6339965,-9.918818,-20.75322,80.0
2010-01-01T00:00:00Z,10.375,71.125,-2.0005493,-3.7615209,4.564183,-9.735702,-20.234388,81.0
2010-01-01T00:00:00Z,10.375,71.375,-1.9288286,-3.6119757,4.4497356,-9.125313,-19.01361,79.0
2010-01-01T00:00:00Z,10.375,71.625,-1.905939,-3.5082097,4.3845,-9.033754,-18.311665,84.0
2010-01-01T00:00:00Z,10.625,69.625,-2.4293475,-3.9324298,4.9109607,-12.787645,-22.492826,73.0
2010-01-01T00:00:00Z,10.625,69.875,-2.3255813,-4.0300922,4.949873,-12.116218,-23.103216,79.0
2010-01-01T00:00:00Z,10.625,70.125,-2.232497,-4.031618,4.909816,-11.505829,-22.736982,81.0
2010-01-01T00:00:00Z,10.625,70.375,-2.1043153,-3.981261,4.802235,-10.498688,-22.035036,77.0
2010-01-01T00:00:00Z,10.625,70.625,-2.1073673,-4.052982,4.852592,-10.773362,-22.614904,80.0
