time,latitude,longitude,p_msl
UTC,degrees_north,degrees_east,hPa
2020-09-29T06:00:00Z,7.5,71.5,1011.7683410644531
2020-09-29T06:00:00Z,7.5,72.5,1011.568359375
2020-09-29T06:00:00Z,8.5,68.5,1012.2933502197266
2020-09-29T06:00:00Z,8.5,69.5,1012.068359375
2020-09-29T06:00:00Z,8.5,70.5,1011.8933715820312
2020-09-29T06:00:00Z,8.5,71.5,1011.7183532714844
2020-09-29T06:00:00Z,8.5,72.5,1011.5433654785156
2020-09-29T06:00:00Z,9.5,68.5,1012.2683410644531
2020-09-29T06:00:00Z,9.5,69.5,1012.0433502197266
2020-09-29T06:00:00Z,9.5,70.5,1011.8433685302734
2020-09-29T06:00:00Z,9.5,71.5,1011.6683654785156
2020-09-29T06:00:00Z,9.5,72.5,1011.4933624267578
2020-09-29T06:00:00Z,10.5,68.5,1012.2683410644531
2020-09-29T06:00:00Z,10.5,69.5,1012.0183410644531
2020-09-29T06:00:00Z,10.5,70.5,1011.7933502197266
2020-09-29T06:00:00Z,10.5,71.5,1011.6183624267578
2020-09-29T06:00:00Z,10.5,72.5,1011.4183654785156
2020-09-29T06:00:00Z,11.5,68.5,1012.2183532714844
2020-09-29T06:00:00Z,11.5,69.5,1011.9933471679688
2020-09-29T06:00:00Z,11.5,70.5,1011.7433471679688
2020-09-29T06:00:00Z,11.5,71.5,1011.5183563232422
2020-09-29T06:00:00Z,11.5,72.5,1011.318359375
2020-09-29T06:00:00Z,12.5,68.5,1012.1433715820312
2020-09-29T06:00:00Z,12.5,69.5,1011.9183654785156
2020-09-29T06:00:00Z,12.5,70.5,1011.693359375
2020-09-29T06:00:00Z,12.5,71.5,1011.4683532714844
2020-09-29T06:00:00Z,12.5,72.5,1011.2433471679688
2020-09-29T06:00:00Z,13.5,68.5,1012.0683746337891
2020-09-29T06:00:00Z,13.5,69.5,1011.8433685302734
2020-09-29T06:00:00Z,13.5,70.5,1011.6183624267578
2020-09-29T06:00:00Z,13.5,71.5,1011.4183654785156
2020-09-29T06:00:00Z,13.5,72.5,1011.1683654785156
2020-09-29T06:00:00Z,14.5,68.5,1011.9433746337891
2020-09-29T06:00:00Z,14.5,69.5,1011.7433624267578
2020-09-29T06:00:00Z,14.5,70.5,1011.5183563232422
2020-09-29T06:00:00Z,14.5,71.5,1011.318359375
2020-09-29T06:00:00Z,14.5,72.5,1011.0433654785156
2020-09-29T06:00:00Z,15.5,68.5,1011.7933654785156
2020-09-29T06:00:00Z,15.5,69.5,1011.6183624267578
2020-09-29T06:00:00Z,15.5,70.5,1011.443359375
2020-09-29T06:00:00Z,15.5,71.5,1011.2433471679688
2020-09-29T06:00:00Z,15.5,72.5,1010.9183502197266
2020-09-29T06:00:00Z,16.5,68.5,1011.6433563232422
2020-09-29T06:00:00Z,16.5,69.5,1011.4933624267578
2020-09-29T06:00:00Z,16.5,70.5,1011.3683624267578
2020-09-29T06:00:00Z,16.5,71.5,1011.1683654785156
2020-09-29T06:00:00Z,16.5,72.5,1010.818359375
2020-09-29T06:00:00Z,17.5,68.5,1011.5183563232422
2020-09-29T06:00:00Z,17.5,69.5,1011.3683624267578
2020-09-29T06:00:00Z,17.5,70.5,1011.2683563232422
2020-09-29T06:00:00Z,17.5,71.5,1011.0933685302734
2020-09-29T06:00:00Z,17.5,72.5,1010.7433776855469
2020-09-29T06:00:00Z,18.5,68.5,1011.4183654785156
2020-09-29T06:00:00Z,18.5,69.5,1011.2683563232422
2020-09-29T06:00:00Z,18.5,70.5,1011.1683502197266
